id	filename	md5	size	state
81c1c24c-3e3f-4915-8853-46e8a7c82ba1	071a05c1-f9df-4e68-b73e-8f6716d75d52.methylation_array.sesame.level3betas.txt	62722caea98361386e2b44b80c6ed991	13012108	released
c53cc045-bced-4c5f-97e7-b17ab835ef23	d8c6fdeb-4aba-4a11-b62e-d587dadbcc62.methylation_array.sesame.level3betas.txt	3a55b4ddeedbc28d988f36c7c66d4d5d	13173194	released
6182d009-5001-4987-b5b0-c9def8d788b5	ffc8fa8f-f6f7-4b8a-9773-b29dc0a60410.methylation_array.sesame.level3betas.txt	7bea13bdff9c541ec822a7aa31344b70	12880399	released
8e48755a-490f-45b4-b1bf-0fbf09485177	27fe0b6c-1b76-400b-a0ef-9405f833c482.methylation_array.sesame.level3betas.txt	1a443041708f0c4b0a6dfdd4284a0dc7	13137740	released
b04f614a-9de5-4f89-84fc-85509bf524c7	a3faa9fb-cbea-4ae5-8bf4-ca9b9f04a55f.methylation_array.sesame.level3betas.txt	2376ef15eb0adccd994626315b49d3f8	13174593	released
2cd4820b-b104-4bcd-801c-d19cb0b749ba	fa1b44dd-3960-4ce1-be3c-2e2e0e7ece66.methylation_array.sesame.level3betas.txt	84a4b802e9cc1c17e032b9ccb23f4b82	13141007	released
8c295f70-b9a1-4ddc-a77d-115fe53b3c56	88c8a133-1c35-4e23-88d3-042cbca01208.methylation_array.sesame.level3betas.txt	a0bc85f6ec6fea99990c2478f1c7772a	13166370	released
3e507d72-240f-4b9b-9792-8e0da8c63a55	bbf9988a-7181-4388-b39d-c4327051fed9.methylation_array.sesame.level3betas.txt	703db912636812a95e945a7241b28d9b	12941647	released
ece8e79d-07bc-4435-af2b-5d12577554a6	20171ef3-0986-476f-96f8-9d6051835771.methylation_array.sesame.level3betas.txt	c3cca575d92a04d64063e3a2c3e5fac6	12879591	released
e14e9d13-002a-4a69-931c-b20d5d3b0988	4f6114a2-0125-4bf5-8d62-d890fa751ee9.methylation_array.sesame.level3betas.txt	73a1f42b4865c14fe243a0a85a62f041	13153504	released
228c1755-2789-42cd-8d60-4797312d5c07	ea91d00f-af87-49b8-b7ee-0fb7f486c904.methylation_array.sesame.level3betas.txt	5adb8fd7f323fdbd88f197ceb36293b2	12928471	released
94ed5a37-2b3c-4253-9ae8-8d80d7c9fee2	c9c7106d-96eb-4f60-b0bf-b2b6395d7f7b.methylation_array.sesame.level3betas.txt	318fa9f248f0daa55a2cd925a0f6854a	13113453	released
35161ae5-9cbb-4566-9411-e88a084e47dd	d313dc0e-3840-487d-be90-817a1ef43f82.methylation_array.sesame.level3betas.txt	a9f335d31dfc77066fcb5015c2e10e9a	13017322	released
620cea13-5734-4a1d-a992-abbb81164bdf	6efbf774-e5f0-45e2-aa14-554c0604bb02.methylation_array.sesame.level3betas.txt	d57b29f2af37d149384bb65b846bee86	12846028	released
ff20cacb-75fa-493d-abf2-591fd1af6750	8363a413-fc96-4dbb-b460-00577fbfefae.methylation_array.sesame.level3betas.txt	14d726f60ab7eef66da5b8079ac4da56	13107766	released
5fa3658c-1958-4cb7-81ac-081db86e9676	2cfc41ee-6c94-43a1-b234-14d2e96f6db3.methylation_array.sesame.level3betas.txt	93a29f8bfc4f84188655443d0dc22517	13076057	released
cdf9dfb2-0e55-428a-9638-ab913cf8228c	a1d39cbf-1713-45c7-a4e8-665c8d148f21.methylation_array.sesame.level3betas.txt	2e2b212c6ae2452de7d7c45b2dfea4bd	13092760	released
e01a31b8-dbdd-4887-9c3f-8d6c0b9847f3	c9ec30b8-f7c0-4279-ab7a-16ee41de0d57.methylation_array.sesame.level3betas.txt	65b2bb6f0c1012c557248cbf5f92a441	13175601	released
3ac89852-8b96-45fd-9775-91ccbdd34318	a1f11587-5a03-4d47-8588-ca849d981ace.methylation_array.sesame.level3betas.txt	402892cb83ff7e2eff258d9cb63b8e77	13094949	released
80dcddfa-a808-4f70-99a6-4b0331f9a0d6	78813fe8-7c09-476a-bc5a-4796f9ac76f2.methylation_array.sesame.level3betas.txt	a5b8c5f7b6f44080101465ba0cda7f1a	12763975	released
e62755e9-2196-4637-8594-7e9508b49ed3	804b4dc5-5734-4cee-ac9f-cf96f89a7740.methylation_array.sesame.level3betas.txt	c91dbb53c59cfbf037684e3fc87ccdff	13157828	released
1c5d26b3-039c-40c6-a7f8-a914937f82af	891a7d85-d1c6-486b-ae5c-393f3c7ef5b7.methylation_array.sesame.level3betas.txt	88ca36e22fb782c7d5ea538187d3f97b	12825297	released
b407a1d2-e140-4bb1-b836-a8cd371eda85	5acb3c47-eb9c-4cdb-89dc-4891d4f57fd6.methylation_array.sesame.level3betas.txt	44130998b81e00e4d6bcf9fa1e7ad7ca	13042136	released
7bbe3cea-e4dd-46e2-92af-bfe4e9dde97f	bf2fd308-86da-443c-886b-a68fb127cea7.methylation_array.sesame.level3betas.txt	1217ba3ed2ffe82d2ed6ed4284379770	13135054	released
008f99df-4bb1-4f2d-87b9-4e60807f6195	0281de9b-0aed-44bd-b4bc-a2636826f92a.methylation_array.sesame.level3betas.txt	34a95827f6fa0e01f53d1499bb904d7e	12996235	released
5481cc36-2804-437d-8d48-65f047579a3a	82bbcff8-dcc2-4e2e-88cb-65972d65a30c.methylation_array.sesame.level3betas.txt	4072732164858d61dd991a4238838427	13006132	released
62234ece-a297-485b-bd47-ed15f7f1d00b	590ef5f8-15bf-4aef-b5ad-e7d8951f7281.methylation_array.sesame.level3betas.txt	c6d4611b5d11aec9c2aba2691ecd9d49	13030213	released
cf0d725f-d45f-44c2-aaa3-9b995965b502	03b9eb14-2540-4ccf-8aee-3f34a87f24e8.methylation_array.sesame.level3betas.txt	fce17ff2f67537782eaa3661e616531e	13096695	released
aad87025-ec9c-4980-a9ce-8c9248f94e85	179f5c2e-5b74-428e-913f-f974ea580e27.methylation_array.sesame.level3betas.txt	b8954d386bd87d396cd0c1b6026373bc	13039409	released
ed372689-15d0-4c08-8a74-5f68b95278c4	ee0e3cc4-e027-4a62-a5cf-e9a5c67e086d.methylation_array.sesame.level3betas.txt	c87b038c96dbc6871f6eca5153bf367e	13157773	released
